 ,Line Item,Description,Projected Budget,Projected Commitments,Estimate at Completion,Actuals To Date,Actuals + Projections,Oct 2021,Nov 2021,Dec 2021,Jan 2022,Feb 2022,Mar 2022,Apr 2022,May 2022,Jun 2022,Jul 2022,Aug 2022,Sep 2022,Oct 2022,Nov 2022,Dec 2022,Jan 2023,Feb 2023,Mar 2023,Apr 2023,May 2023,Jun 2023,Jul 2023,Aug 2023,Sep 2023,Oct 2023,Nov 2023,Dec 2023,Jan 2024,Feb 2024,Mar 2024,Apr 2024,May 2024,Jun 2024,Jul 2024,Aug 2024,Sep 2024,Oct 2024,Nov 2024,Dec 2024,Jan 2025,Feb 2025,Mar 2025,Apr 2025,May 2025,Jun 2025,Jul 2025,Aug 2025,Sep 2025,Oct 2025,Nov 2025,Dec 2025,Jan 2026,Feb 2026,Mar 2026,Apr 2026,May 2026,Jun 2026,Jul 2026,Aug 2026,Sep 2026,Oct 2026,Nov 2026,Dec 2026,Jan 2027,Feb 2027,Mar 2027,Apr 2027,May 2027,Jun 2027,Jul 2027,Aug 2027,Sep 2027,Oct 2027,Nov 2027,Dec 2027,Jan 2028,Feb 2028,Mar 2028,Apr 2028,May 2028,Jun 2028,Jul 2028,Aug 2028,Sep 2028,Oct 2028,Nov 2028,Dec 2028,Jan 2029,Feb 2029,Mar 2029,Apr 2029,May 2029,Jun 2029,Jul 2029,Aug 2029,Sep 2029,Oct 2029,Nov 2029,Dec 2029,Jan 2030,Feb 2030,Mar 2030,Apr 2030,May 2030,Jun 2030,Jul 2030,Aug 2030,Sep 2030,Oct 2030,Nov 2030,Dec 2030,Jan 2031,Feb 2031,Mar 2031,Apr 2031,May 2031,Jun 2031,Jul 2031,Aug 2031,Sep 2031,Oct 2031,Nov 2031,Dec 2031,Jan 2032,Feb 2032,Mar 2032,Apr 2032,May 2032,Jun 2032,Jul 2032,Aug 2032,Sep 2032,Oct 2032,Nov 2032,Dec 2032,Jan 2033,Feb 2033,Mar 2033,Apr 2033,May 2033,Jun 2033,Jul 2033,Aug 2033,Sep 2033
 ,08.805,Air Pollution Control District/Air Quality Testing/Permit Fees,"100,000.00",0.00,"100,000.00",0.00,"100,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,345.58","2,345.58","2,345.58","2,345.58","2,345.58","2,345.58","2,345.58","2,345.58","2,345.58","2,345.58","2,345.58","2,345.58","2,345.58","2,345.58","2,345.58","2,345.58","2,345.58","2,345.58","2,345.58","2,345.58","2,345.58","2,345.58","2,345.58","2,345.58","2,345.58","2,345.58","2,345.58","2,345.58","2,345.58","2,345.58","2,345.58","2,345.58","2,345.58","2,345.58","2,345.58","2,345.58","2,345.58","2,345.58","2,345.58","2,345.58","2,345.58","2,345.58","1,485.54",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10
 ,08.806,Wind Tunnel Testing,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,08.807,Value Engineering Sessions/Constructability and Peer Reviews,"150,000.00",0.00,"150,000.00",0.00,"150,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"3,518.37","3,518.37","3,518.37","3,518.37","3,518.37","3,518.37","3,518.37","3,518.37","3,518.37","3,518.37","3,518.37","3,518.37","3,518.37","3,518.37","3,518.37","3,518.37","3,518.37","3,518.37","3,518.37","3,518.37","3,518.37","3,518.37","3,518.37","3,518.37","3,518.37","3,518.37","3,518.37","3,518.37","3,518.37","3,518.37","3,518.37","3,518.37","3,518.37","3,518.37","3,518.37","3,518.37","3,518.37","3,518.37","3,518.37","3,518.37","3,518.37","3,518.37","2,228.30",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.16
 ,08.808,"Plan Check Fees including DSA, SFM, & EH&S Review Charges","5,000.00",284.00,"5,000.00",284.00,"5,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,284.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.33,153.06,153.06,153.06,153.06,153.06,153.06,153.06,153.06,153.06,153.06,153.06,153.06,153.06,153.06,153.06,153.06,153.06,153.06,153.06,153.06,153.06,153.06,153.06,153.06,153.06,153.06,153.06,153.06,153.06,153.06,96.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,(0.07)
 ,08.809,OSHPD Fees,"29,910,320.00",0.00,"29,910,320.00",0.00,"29,910,320.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"173,345.94","970,739.09","970,739.09","970,739.09","970,739.09","970,739.09","970,739.09","970,739.09","970,739.09","970,739.09","970,739.09","970,739.09","970,739.09","970,739.09","970,739.09","970,739.09","970,739.09","970,739.09","970,739.09","970,739.09","970,739.09","970,739.09","970,739.09","970,739.09","970,739.09","970,739.09","970,739.09","970,739.09","970,739.09","970,739.09","970,739.09","614,801.29",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07
 ,08.810,Environmental Mitigation Monitoring Services,"275,000.00",0.00,"275,000.00",0.00,"275,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","3,694.58","1,600.98",0.00,0.00,0.10
 ,08.811,Hazardous Material Consultant,"314,480.80","314,480.80","314,480.80",0.00,"314,480.80",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","4,225.00","1,830.83",0.00,0.00,(0.03)
 ,08.812,Special Design Consultants (Other),"165,000.00",0.00,"165,000.00",0.00,"165,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15","1,887.15",817.77,0.00,0.00,0.18
 ,08.813,Independent Seismic & Lateral Plan/Calc Review,"26,000.00","26,000.00","26,000.00","26,000.00","26,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"26,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,08.814,Internal FD&C Special Recharge Services,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,08.815,Legal Fees,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,08.816,"Interior Designer, Graphic Designer, Color Consultant","50,000.00",0.00,"50,000.00",0.00,"50,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79",742.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05
 ,08.817,"Pre-Construction Services/CMAR or CMGC Delivery, Part 1","707,678.00","707,678.00","707,678.00","707,678.00","707,678.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"127,960.36","115,850.00",0.00,0.00,0.00,"463,867.64",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,08.818,"Hazardous Materials Testing, Environmental Soils Sampling","100,000.00",0.00,"100,000.00",0.00,"100,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,687.00","2,687.00","2,686.99","2,686.79","2,686.98","2,686.97","2,686.95","2,686.91","2,686.84","2,686.53","2,686.55","2,686.25","2,685.78","2,685.05","2,683.92","2,682.03","2,679.72","2,676.09","2,670.90","2,663.64","2,653.65","2,640.16","2,622.06","2,598.92","2,569.06","2,531.51","2,485.15","2,428.93","2,361.80","2,283.64","2,193.64","2,092.08","1,979.51","1,856.97","1,725.82","1,588.38","1,446.48","1,302.74","1,159.73","1,019.98",885.80,759.45,642.40,535.97,440.92,357.55,285.72,224.92,174.43,133.20,100.15,74.13,54.00,38.71,27.31,18.96,12.94,8.69,5.74,3.73,2.38,1.50,0.93,0.56,0.34,0.20,0.11,0.07,0.04,0.02,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.01
 ,08.819,Off-Site Environment Mitigation,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,08.820,Parking Impact Charges,"100,000.00",585.00,"100,000.00",585.00,"100,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156.00,0.00,0.00,0.00,429.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62","1,335.62",578.77,0.00,0.00,0.35
 ,08.821,"LEED Consulting Serv,, USGBC Fees, and Other Sustainability Consult,","50,000.00",0.00,"50,000.00",0.00,"50,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79","1,172.79",742.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05
 ,08.822,"Special Design Consult, (ADA, Acoustic, Lab, Light,, Roof,, Traffic)","15,000.00","15,000.00","15,000.00","15,000.00","15,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"10,000.00",0.00,0.00,0.00,0.00,0.00,"5,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
