

 ,Line Item,Description,Projected Budget,Projected Commitments,Estimate at Completion,Actuals To Date,Actuals + Projections,May 2009,Jun 2009,Jul 2009,Aug 2009,Sep 2009,Oct 2009,Nov 2009,Dec 2009,Jan 2010,Feb 2010,Mar 2010,Apr 2010,May 2010,Jun 2010,Jul 2010,Aug 2010,Sep 2010,Oct 2010,Nov 2010,Dec 2010,Jan 2011,Feb 2011,Mar 2011,Apr 2011,May 2011,Jun 2011,Jul 2011,Aug 2011,Sep 2011,Oct 2011,Nov 2011,Dec 2011,Jan 2012,Feb 2012,Mar 2012,Apr 2012,May 2012,Jun 2012,Jul 2012,Aug 2012,Sep 2012,Oct 2012,Nov 2012,Dec 2012,Jan 2013,Feb 2013,Mar 2013,Apr 2013,May 2013,Jun 2013,Jul 2013,Aug 2013,Sep 2013,Oct 2013,Nov 2013,Dec 2013,Jan 2014,Feb 2014,Mar 2014,Apr 2014,May 2014,Jun 2014,Jul 2014,Aug 2014,Sep 2014,Oct 2014,Nov 2014,Dec 2014,Jan 2015,Feb 2015,Mar 2015,Apr 2015,May 2015,Jun 2015,Jul 2015,Aug 2015,Sep 2015,Oct 2015,Nov 2015,Dec 2015,Jan 2016,Feb 2016,Mar 2016,Apr 2016,May 2016,Jun 2016,Jul 2016,Aug 2016,Sep 2016,Oct 2016,Nov 2016,Dec 2016,Jan 2017,Feb 2017,Mar 2017,Apr 2017,May 2017,Jun 2017,Jul 2017,Aug 2017,Sep 2017,Oct 2017,Nov 2017,Dec 2017,Jan 2018,Feb 2018,Mar 2018,Apr 2018,May 2018,Jun 2018,Jul 2018,Aug 2018,Sep 2018,Oct 2018,Nov 2018,Dec 2018,Jan 2019,Feb 2019,Mar 2019,Apr 2019,May 2019,Jun 2019,Jul 2019,Aug 2019,Sep 2019,Oct 2019,Nov 2019,Dec 2019,Jan 2020,Feb 2020,Mar 2020,Apr 2020,May 2020,Jun 2020,Jul 2020,Aug 2020,Sep 2020,Oct 2020,Nov 2020,Dec 2020,Jan 2021,Feb 2021
 ,06.699,Other UCSD Employee Recharge Services',"11,653.85","11,653.85","11,653.85","11,653.85","11,653.85",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"8,875.79",681.72,0.00,"1,071.96",439.02,585.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,07,"Advertisement, Surveys, Soils Reports, Material Testing & Special Inspection, Reproduction Costs","10,476,631.60","10,303,333.46","10,476,934.68","10,067,822.58","10,067,822.58",0.00,0.00,0.00,0.00,"2,875.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"313,269.69","4,628.80","5,301.47","39,671.20","2,982.80","3,300.05","9,567.12","33,825.46","4,663.19","6,477.66","2,673.88","41,717.44","6,279.48","18,851.75","6,473.27","15,091.01","35,436.52","18,560.71","9,119.37","50,149.50","87,323.47","21,803.32","173,496.71","38,431.94","131,966.96","8,014.02","115,815.06","375,715.02","5,187.31","187,968.17","763,341.76","481,427.63","59,740.79","542,176.42","341,790.03","78,801.07","342,469.80","626,947.84","34,516.35","644,032.31","20,434.56","297,996.82","271,100.50","214,661.58","40,997.70","338,266.21","29,160.49","264,445.99","146,332.83","235,950.00","138,312.75","12,268.88","221,435.11","106,582.00","219,407.02","7,310.40","196,142.56","9,593.79","111,398.85","109,744.69","113,703.69","96,666.75","100,688.85","26,758.93","161,930.79","83,655.45","8,408.88","67,895.24","166,664.75","66,143.36","83,474.81","23,983.63","64,205.90","62,169.60","28,354.80","2,490.60","18,263.09","35,333.62","23,756.32","2,724.00","15,815.52","29,468.61","12,213.29",538.49,"10,063.04","6,724.79","9,957.84","22,053.36","4,214.08","3,563.60",0.00,"1,820.49",967.43,"1,028.31",450.00,159.53,"1,128.75","4,696.02","4,460.45",969.50,"2,821.00","4,417.00","1,154.27","3,685.00",568.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,234.95,0.00,0.00,0.00,"2,617.40",440.00,0.00,855.98,0.00,38.50,0.00,0.00,0.00
 ,07.701,Publishing and Advertising Costs,"138,698.18","138,698.18","138,698.18","138,698.18","138,698.18",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"7,697.48",0.00,"1,034.00","16,759.60",0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,772.40","4,314.40","1,277.20",0.00,"4,017.60",726.40,0.00,0.00,0.00,0.00,"8,328.80",344.20,"4,798.00","3,213.60",0.00,"4,139.20","1,392.00","5,038.40","3,633.20","3,607.20","2,336.80",0.00,"5,167.80","15,675.20","5,871.20","5,637.20",0.00,"7,932.00","5,205.90","5,230.80","5,170.00","2,324.00","1,612.80","2,554.40",0.00,0.00,0.00,886.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,07.702,Boundary and Topographic Surveys,"119,120.00","119,120.00","119,120.00","119,120.00","119,120.00",0.00,0.00,0.00,0.00,"2,875.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"87,121.25",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,200.00",0.00,190.00,0.00,0.00,"12,440.00",202.50,"8,356.25",0.00,0.00,0.00,"1,365.00",950.00,"2,440.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,905.00",0.00,75.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,07.703,"Soils, Geology, Foundation Recommendations, Hydrology","220,901.52","220,901.52","220,901.52","220,901.52","220,901.52",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"164,089.20","4,538.00",639.80,481.00,"1,236.00",720.00,"6,135.00","23,850.02","2,587.00",0.00,0.00,"1,462.00",0.00,0.00,0.00,0.00,"2,824.50","2,688.50",0.00,"2,150.50",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"7,500.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,07.704,Material & Workmanship Testing & Inspection,"9,400,000.00","9,226,398.78","9,400,000.00","8,991,187.90","8,991,187.90",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,605.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"36,225.00",895.00,"15,710.50","3,065.00","7,423.50","8,781.00","14,506.25",0.00,"44,778.50","83,426.75","9,766.00","158,998.62","22,285.28","117,929.34","1,835.00","108,402.66","365,711.56",0.00,"169,140.62","753,893.64","473,638.77","48,139.00","536,659.88","301,198.89","66,771.65","330,591.73","619,853.86","25,543.00","635,756.25","12,052.25","289,410.98","252,881.76","207,589.31","36,175.50","321,047.66","28,029.00","260,649.44","130,528.41","220,474.60","133,174.32","9,294.50","211,365.95","106,244.50","209,241.55","2,056.50","192,048.29",0.00,"107,110.83","103,998.68","107,019.83","90,943.30","98,475.77","24,980.00","158,268.65","77,189.36",0.00,"61,280.85","111,877.59","59,317.58","50,221.24","15,017.50","64,060.84","51,201.09","12,573.90",0.00,"16,793.91","32,841.91","22,170.98","1,524.00","15,497.60","29,399.80","12,043.28",0.00,"10,050.00","6,602.95","9,907.84","21,662.50","4,000.00","3,563.60",0.00,957.50,232.50,232.50,450.00,0.00,"1,128.75","4,399.50","4,021.00",969.50,"2,821.00","4,417.00",678.50,"1,287.00",317.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,600.00",440.00,0.00,843.75,0.00,0.00,0.00,0.00,0.00
 ,07.705,Air Balance Testing,"1,550.00","1,550.00","1,550.00","1,550.00","1,550.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,550.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,07.706,Medical Gas Testing,"100,900.00","100,900.00","100,900.00","100,600.00","100,600.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,400.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"3,250.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"50,710.00",0.00,"29,635.00",0.00,0.00,0.00,"12,150.00",0.00,755.00,"1,500.00",0.00,"1,200.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,07.707,Construction Document Reproduction Costs,"336,692.30","336,988.86","336,988.86","336,988.86","336,988.86",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"3,021.87",0.00,779.74,480.41,907.72,0.00,0.00,498.46,434.73,0.00,"1,217.11",0.00,"1,004.96",0.00,"1,795.58",0.00,206.58,403.16,294.64,"2,271.44","2,958.55","3,208.04","10,699.38","10,324.83","6,364.33","4,192.48","3,030.04","7,579.25",0.00,"14,363.06","5,056.19","5,111.72","3,570.57",0.00,"24,121.30","5,533.77","6,071.93","6,978.90",962.41,"2,557.66","3,151.51","3,198.03","13,912.74","5,459.47",341.80,"14,631.15",0.00,"3,376.59","14,790.72","14,603.01","4,721.02","2,586.99","8,728.62",337.50,"10,165.47","4,004.17","3,825.29","7,026.42","4,214.65","2,122.38","4,658.06","5,595.03","2,210.20","1,778.93","3,315.44","4,291.78","6,637.45","6,603.26","3,554.15","6,728.76","3,489.72","8,830.29",0.00,"10,965.81","3,465.44","1,279.80",668.28,710.10,"1,455.44",0.00,294.78,0.00,148.77,538.49,13.04,121.84,0.00,360.14,2.58,0.00,0.00,0.00,0.00,579.56,0.00,159.53,0.00,296.52,206.82,0.00,0.00,0.00,475.77,58.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,228.43,0.00,0.00,0.00,17.40,0.00,0.00,12.23,0.00,38.50,0.00,0.00,0.00
 ,07.708,Postal/Courier Services,"1,062.37","1,068.89","1,068.89","1,068.89","1,068.89",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,656.01,23.76,32.79,0.00,11.96,0.00,5.98,19.14,75.36,13.16,5.98,0.00,0.00,11.24,5.62,5.62,101.12,26.02,0.00,0.00,5.62,0.00,0.00,0.00,0.00,0.00,5.62,0.00,0.00,6.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.18,0.00,0.00,0.00,0.00,0.00,0.00,11.13,0.00,0.00,17.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,07.709,"Meals, Travel & Entertainment Costs","39,205.71","39,205.71","39,205.71","39,205.71","39,205.71",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,108.47",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,234.86,340.34,361.61,320.11,794.64,624.45,38.99,76.67,78.94,512.50,0.00,217.81,0.00,0.00,"1,851.00","2,587.40","1,131.49",419.96,118.38,872.39,417.41,387.39,"1,095.14",0.00,0.00,"1,249.73",258.34,"2,474.06",73.37,373.63,"2,019.62",128.42,2.88,0.00,346.70,"2,174.31","1,771.43",0.00,523.01,97.02,111.23,135.84,145.06,2.70,165.46,10.80,45.90,281.61,129.90,0.00,23.14,61.47,21.24,0.00,0.00,0.00,50.00,30.72,211.50,0.00,0.00,862.99,734.93,216.25,0.00,0.00,0.00,0.00,232.63,0.00,0.00,0.00,0.00,"2,339.82",250.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,07.799,"Other Surveys, Testing, or Reproduction Costs","118,501.52","118,501.52","118,501.52","118,501.52","118,501.52",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"48,078.88",67.04,"2,815.14","21,950.19",827.12,"2,580.05","3,426.14","9,398.78","1,566.10","6,464.50","1,450.79",58.04,65.12,"1,662.81","1,607.07","2,244.29","1,248.45",734.28,468.48,949.06,932.55,500.48,"2,089.51",73.83,"2,019.69",436.54,237.54,"1,032.21",148.91,825.11,549.87,0.00,169.61,28.63,0.00,0.00,129.95,38.41,0.00,0.00,0.00,0.00,77.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,245.40,0.00,0.00,0.00,10.64,93.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,200.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,08,Special Cost Items,"92,881,093.46","92,879,341.17","92,888,231.17","15,737,052.92","15,737,052.92",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"486,681.21","8,757.60","1,409,826.87","120,871.61","50,218.87","86,657.27","932,406.65","40,984.39","37,137.83",543.12,"25,415.58","17,354.80","22,174.60","40,865.79","43,834.00","33,355.00","64,841.15","29,904.95","32,474.38","20,555.26","12,531.50","11,702.25","238,551.37","6,960.00","21,752.65","33,964.88","14,184.11","40,507.92","2,535.00","13,205.70","110,533.34","415,094.37","11,263.73","572,339.70","54,625.36","15,476.48","38,677.08","15,068.99","137,457.39","143,588.44","114,400.02","7,793.50","28,383.31","35,333.69","53,731.25","46,326.37","406,806.19","30,502.08","102,435.24","4,580.00","166,380.38","26,468.00","121,032.71","62,092.89","63,918.98","58,735.76","50,238.81","55,459.57","48,251.09","80,469.99","33,013.54","158,982.59","161,647.40","1,493,767.87","76,958.59","128,776.13","4,578.90","79,037.90","141,695.05","41,780.96","135,404.62","81,898.19","46,905.46","135,824.66","24,060.26","93,725.89","60,201.03","143,035.70","54,831.96","9,354.85","9,420.72","15,012.57","64,460.63","3,933.21","1,370.00","9,652.00","5,306.19","26,201.19","4,252.00",410.00,250.00,"1,156.00",235.00,"18,783.60",0.00,"2,952.00","1,000.00",725.88,0.00,500.00,250.00,"7,724.50","2,974.37","5,440,045.28",0.00,237.50,0.00,"8,109.64","13,750.00",250.00,112.80,"3,915.00","1,224.46","3,695.00",0.00,0.00,0.00,0.00,0.00,500.00,0.00,0.00,"4,940.81",0.00,0.00
 ,08.801,Loan Finance Charges/lnterest During Construction,"76,730,000.00","76,730,000.00","76,730,000.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,08.802,Detailed Project Program (DPP) & Predesign Study Costs,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,08.803,"Environmental Review Costs, EIR Consultant & Related Costs","519,775.95","519,775.95","519,775.95","489,862.18","489,862.18",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"277,437.34",0.00,0.00,"17,944.11","12,864.37","2,070.77",0.00,"4,446.49","1,441.21",0.00,"1,418.51",0.00,0.00,0.00,621.00,543.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"22,381.14","1,040.73","3,499.05",0.00,"8,740.70","4,701.85",0.00,"1,671.73","3,140.11",0.00,"3,840.68","2,196.76",0.00,0.00,"2,104.80","1,075.41",0.00,320.00,"4,727.63",0.00,"2,135.23",0.00,0.00,0.00,0.00,"1,909.33",0.00,"8,133.93","2,114.23","1,571.84",0.00,659.13,0.00,0.00,"1,562.47",203.33,0.00,"1,975.53",202.50,"3,281.50","2,826.52",0.00,"2,395.59","2,246.25",0.00,"19,068.47",0.00,0.00,"9,802.10","17,949.06","12,681.55","2,137.81",0.00,0.00,0.00,814.47,"5,865.22",0.00,0.00,0.00,0.00,"3,736.19",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,225.88,0.00,0.00,0.00,"5,285.55","1,974.37",389.24,0.00,487.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,08.804,Coastal Commission Review,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,08.805,Air Pollution Control District/Air Quality Testing/Permit Fees,"23,664.00","23,664.00","23,664.00","23,664.00","23,664.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"23,664.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
 ,08.806,Wind Tunnel Testing,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
